id,name,birthYear
nm9428213,Elsie Randolph,1904
nm9428214,Jane Randolph,1919
nm9428215,John Randolph,1917
nm9428216,Doris Rankin,
nm9428217,Prunella Ransome,1943
nm9428218,David Rappaport,
nm9428219,Michael Rappaport,
nm9428220,Michael Rapport,
nm9428221,Fritz Rasp,1891
nm9428222,Thalmus Rasulala,1939
nm9428223,Mikhail Rasumny,1890
nm9428224,Basil Rathbone,1892
nm9428225,Gregory Ratoff,1897
nm9428226,Peter Ratray,
nm9428227,Heather Rattray,
nm9428228,Blanche Ravalec,
nm9428229,Herbert Rawlinson,1885
nm9428230,Aldo Ray,1926
nm9428231,Andrew Ray,1939
nm9428232,Charles Ray,1891
nm9428233,Johnnie Ray,1927
nm9428234,Rene Ray,1912
nm9428235,Ted Ray,1906
nm9428236,Carol Raye,1923
nm9428237,Martha Raye,1916
nm9428238,Candy Raymond,
nm9428239,Cyril Raymond,1897
nm9428240,Gary Raymond,1935
nm9428241,Gene Raymond,1908
nm9428242,Paula Raymond,1923
nm9428243,Sheila Raynor,
nm9428244,Stephen Rea,
nm9428245,James Read,
nm9428246,Bertice Reading,
nm9428247,Ronald Reagan,1911
nm9428248,Rex Reason,1928
nm9428249,Billy Redden,
nm9428250,Helen Reddy,
nm9428251,William Redfield,
nm9428252,Basil Redford,
nm9428253,Robert Redford,1937
nm9428254,Corin Redgrave,1939
nm9428255,Jemma Redgrave,
nm9428256,Lynn Redgrave,1943
nm9428257,Michael Redgrave,1908
nm9428258,Vanessa Redgrave,1937
nm9428259,Joyce Redman,1918
nm9428260,Liam Redmond,1913
nm9428261,Moira Redmond,1958
nm9428262,Alan Reed,1908
nm9428263,Donna Reed,1921
nm9428264,George Reed,1867
nm9428265,Jerry Reed,
nm9428266,Maxwell Reed,1920
nm9428267,Oliver Reed,1938
nm9428268,Pamela Reed,*
nm9428269,Philip Reed,1908
nm9428270,Robert Reed,
nm9428271,Tracy Reed,
nm9428272,Harry Reems,1947
nm9428273,Angharad Rees,1949
nm9428274,Roger Rees,1944
nm9428275,Tom Reese,1930
nm9428276,Ada Reeve,1874
nm9428277,Christopher Reeve,1952
nm9428278,George Reeves,1932
nm9428279,Kynaston Reeves,1893
nm9428280,Steve Reeves,1926
nm9428281,Joe Regalbuto,
nm9428282,Serge Reggiani,1922
nm9428283,Frank Reicher,1875
nm9428284,Whit Reichert,
nm9428285,Beryl Reid,1918
nm9428286,Carl Benton Reid,1894
nm9428287,Elliott Reid,1920
nm9428288,Frances Reid,
nm9428289,Kate Reid,1930
nm9428290,Wallace Reid,1890
nm9428291,Peter Reigert,
nm9428292,Tom Reilly,
nm9428293,Carl Reiner,1922
nm9428294,Rob Reiner,1945
nm9428295,Thomas Reiner,
nm9428296,Judge Reinhold,
nm9428297,Ann Reinking,1949
nm9428298,Winston Rekert,
nm9428299,George Relph,1888
nm9428300,James Remar,
nm9428301,Lee Remick,1935
nm9428302,Bert Remsen,1925
nm9428303,Duncan Renaldo,1904
nm9428304,Simone Renant,
nm9428305,Liz Renay,
nm9428306,James Rennie,1890
nm9428307,Michael Rennie,1909
nm9428308,Kelly Reno,
nm9428309,Pierre Renoir,1885
nm9428310,Eva Renzi,1944
nm9428311,Dan Resin,
nm9428312,Tommy Rettig,1951
nm9428313,Anne Revere,1903
nm9428314,Dorothy Revier,1904
nm9428315,Clive Revill,1930
nm9428316,Aldo Rey,
nm9428317,Alejandro Rey,
nm9428318,Fernando Rey,1915
nm9428319,Adeline deWalt Reynolds,1862
nm9428320,Burt Reynolds,1936
nm9428321,Debbie Reynolds,1932
nm9428322,Gene Reynolds,1925
nm9428323,Joyce Reynolds,1924
nm9428324,Marjorie Reynolds,1921
nm9428325,Michael J. Reynolds,
nm9428326,Peter Reynolds,1926
nm9428327,Barbara Rhoades,1947
nm9428328,Sybil Rhoda,
nm9428329,Betty Jane Rhodes,1921
nm9428330,Erik Rhodes,1906
nm9428331,Marjorie Rhodes,1902
nm9428332,Madlyn Rhue,1934
nm9428333,Paul Rhys,
nm9428334,John RhysDavies,
nm9428335,Candice Rialzon,
nm9428336,Renie Riano,1899
nm9428337,Florence Rice,1907
nm9428338,Joan Rice,1930
nm9428339,Charlie Rich,1932
nm9428340,Irene Rich,1891
nm9428341,Cliff Richard,1940
nm9428342,Addison Richards,1887
nm9428343,Ann Richards,1918
nm9428344,Beah Richards,
nm9428345,Jeff Richards,1922
nm9428346,Kim Richards,1964
nm9428347,Paul Richards,1924
nm9428348,Joely Richardson,
nm9428349,John Richardson,1936
nm9428350,Lee Richardson,
nm9428351,Natasha Richardson,
nm9428352,Ralph Richardson,1902
nm9428353,Harry Richman,1895
nm9428354,Mark Richman,1927
nm9428355,Kane Richmond,1906
nm9428356,Debi Richter,
nm9428357,Don Rickles,1926
nm9428358,Hal Riddle,1920
nm9428359,John Ridgeley,1909
nm9428360,Stanley Ridges,1892
nm9428361,Judith Ridley,
nm9428362,Leni Riefenstahl,1902
nm9428363,Peter Riegert,
nm9428364,Ron Rifkin,
nm9428365,Edward Rigby,1879
nm9428366,Terence Rigby,1937
nm9428367,Diana Rigg,1938
nm9428368,Terence Right,
nm9428369,Jack Riley,
nm9428370,Larry Riley,
nm9428371,Walter Rilla,1895
nm9428372,Shane Rimmer,
nm9428373,RinTinTin,1916
nm9428374,Molly Ringwald,1968
nm9428375,Brad Rinn,
nm9428376,Michael Ripper,1913
nm9428377,Arthur Riscoe,1896
nm9428378,Elizabeth Risdon,1887
nm9428379,Cyril Ritchard,1896
nm9428380,June Ritchie,1939
nm9428381,Kristen Riter,
nm9428382,Martin Ritt,1919
nm9428383,John Ritter,1948
nm9428384,Tex Ritter,1907
nm9428385,Thelma Ritter,1905
nm9428386,Harry Ritz,
nm9428387,The Ritz-Brothers,n.a.
nm9428388,Emmanuele Riva,1932
nm9428389,Cecilia Rivera,
nm9428390,Chita Rivera,1933
nm9428391,George Rivero,
nm9428392,George Rivers,
nm9428393,Joan Rivers,
nm9428394,Brian Rix,1924
nm9428395,Bert Roach,1891
nm9428396,Lilian Roams,1967
nm9428397,Adam Roarke,
nm9428398,Jason Robards,1893
nm9428399,Jason Robards~jr.,1920
nm9428400,Sam Robards,
nm9428401,Gale Robbins,1922
nm9428402,Jerome Robbins,1918
nm9428403,Mathew Robbins,
nm9428404,Richard Rober,1906
nm9428405,John C. Roberick,
nm9428406,Lyda Roberti,1910
nm9428407,Christian Roberts,
nm9428408,Doris Roberts,1930
nm9428409,Eric Roberts,1956
nm9428410,Glenn Roberts,
nm9428411,Julia Roberts,1967
nm9428412,Michael D. Roberts,
nm9428413,Pernell Roberts,1930
nm9428414,Rachel Roberts,1930
nm9428415,Roy Roberts,1900
nm9428416,Tanya Roberts,*
nm9428417,Teal Roberts,
nm9428418,Theodore Roberts,1861
nm9428419,Tony Roberts,1939
nm9428420,Jerrold Robertshaw,1866
nm9428421,Cliff Robertson,1925
nm9428422,Dale Robertson,1923
nm9428423,Dennis Robertson,
nm9428424,James Robertson,
nm9428425,Robbie Robertson,
nm9428426,Willard Robertson,1886
nm9428427,Paul Robeson,1898
nm9428428,Sir George Robey,1869
nm9428429,Hayward Robillard,
nm9428430,Dany Robin,1927
nm9428431,Andy Robinson,
nm9428432,Ann Robinson,
nm9428433,Bojangles Robinson,1878
nm9428434,Edward G. Robinson,1893
nm9428435,Francis Robinson,1916
nm9428436,Jay Robinson,1930
nm9428437,John Robinson,1908
nm9428438,Madeleine Robinson,1916
nm9428439,Flora Robson,1902
nm9428440,May Robson,1858
nm9428441,Wayne Robson,
nm9428442,Patricia Roc,1918
nm9428443,Alex Rocco,1936
nm9428444,Eugene Roche,1928
nm9428445,Jean Rochefort,1930
nm9428446,Sam Rockwell,1969
nm9428447,Marcia Rodd,
nm9428448,Anton Rodgers,1927
nm9428449,Percy Rodriques,1924
nm9428450,Maurice Roeves,
nm9428451,Buddy Rogers,1904
nm9428452,Ginger Rogers,1911
nm9428453,Jean Rogers,1916
nm9428454,Lela Rogers,
nm9428455,Kenny Rogers,1938
nm9428456,Mimi Rogers,1955
nm9428457,Paul Rogers,1917
nm9428458,Roy Rogers,1912
nm9428459,Wayne Rogers,1934
nm9428460,Will Rogers,1879
nm9428461,Helena Rojo,
nm9428462,Gilbert Roland,1905
nm9428463,Ruth Roland,1893
nm9428464,Guy Rolfe,1915
nm9428465,Howard E. Rollins~jr.,*
nm9428466,Yvonne Romain,1938
nm9428467,Leticia Roman,1939
nm9428468,Ruth Roman,1924
nm9428469,Vivianne Romance,1912
nm9428470,Andy Romano,
nm9428471,Mike Romanoff,1890
nm9428472,Steward Rome,1887
nm9428473,Sydney Rome,1947
nm9428474,Fred Romer,
nm9428475,Cesar Romero,1907
nm9428476,Edana Romney,1919
nm9428477,Maurice Ronet,1927
nm9428478,Linda Ronstadt,1946
nm9428479,Mickey Rooney,1920
nm9428480,Noel Roquev\'ert,1894
nm9428481,Francoise Rosay,1891
nm9428482,George Rose,1920
nm9428483,\'Slapsie' Maxie Rosenbloom,1906
nm9428484,Milton Rosmer,1881
nm9428485,Annie Ross,
nm9428486,Diana Ross,1944
nm9428487,Herbert Ross,1927
nm9428488,Katharine Ross,1942
nm9428489,Shirley Ross,1909
nm9428490,Yvonne Ross,
nm9428491,Isabella Rossellini,1955
nm9428492,George Rossi,
nm9428493,Leo Rossi,
nm9428494,Eleonora RossiDrago,1925
nm9428495,Norman Rossington,1928
nm9428496,Leonard Rossiter,1926
nm9428497,Lilian Roth,1910
nm9428498,Tim Roth,19bb
nm9428499,Richard Roundtree,1937
nm9428500,Robert Rounseville,1914
nm9428501,Mickey Rourke,1957
nm9428502,Dan Rowan,1922
nm9428503,Gena Rowlands,1934
nm9428504,Patsy Rowlands,1934
nm9428505,Lionel Royce,
nm9428506,Christian Rub,1887
nm9428507,Alma Rubens,1897
nm9428508,Saul Rubinek,
nm9428509,John Rubinstein,
nm9428510,Paul Rudd,1970
nm9428511,Herbert Rudley,1911
nm9428512,Rita Rudner,
nm9428513,Mercedes Ruehl,~1992
nm9428514,Charles Ruggles,1886
nm9428515,Heinz Ruhmann,1902
nm9428516,Barbara Ruick,1933
nm9428517,Janice Rule,1931
nm9428518,Sig Ruman,1884
nm9428519,John Rumar,
nm9428520,Jenny Runacre,1943
nm9428521,Jennifer Runyon,
nm9428522,Rupaul,
nm9428523,Barbara Rush,1927
nm9428524,Deborah Rush,
nm9428525,Elizabeth Rush,
nm9428526,William Russ,
nm9428527,Del Russel,1952
nm9428528,Theresa Russel,1957
nm9428529,Betsy Russell,
nm9428530,Craig Russell,
nm9428531,Gail Russell,1924
nm9428532,Harold Russell,1914
nm9428533,Jane Russell,1921
nm9428534,John Russell,1921
nm9428535,Ken Russell,
nm9428536,Kurt Russell,1951
nm9428537,Lillian Russell,1861
nm9428538,Nipsey Russell,1925
nm9428539,Rosalind Russell,1908
nm9428540,Gianni Russo,
nm9428541,Rene Russo,1955
nm9428542,Ann Rutherford,1917
nm9428543,Dame Margaret Rutherford,1892
nm9428544,Basil Ruysdael,1888
nm9428545,Fran Ryan,
nm9428546,Irene Ryan,1903
nm9428547,James Ryan,
nm9428548,John Ryan,1938
nm9428549,Kathleen Ryan,1922
nm9428550,Meg Ryan,1962
nm9428551,Mitch Ryan,1928
nm9428552,Peggy Ryan,1924
nm9428553,Robert Ryan,1909
nm9428554,Sheila Ryan,1921
nm9428555,Tim Ryan,1889
nm9428556,Raisa Ryazonova,
nm9428557,David Rydall,
nm9428558,Bobby Rydell,1942
nm9428559,Mark Rydell,1934
nm9428560,Winona Ryder,1971
nm9428561,Jack Ryland,
nm9428562,Yacef Saadi,
nm9428563,Sabu,1924
nm9428564,Greta Sacchi,
nm9428565,Stephen Sachs,
nm9428566,Michael Sacks,
nm9428567,Marianne Sagebrecht,
nm9428568,Kengji Sahara,
nm9428569,Mort Sahl,1926
nm9428570,Eva Marie Saint,1924
nm9428571,Michael SaintDenis,
nm9428572,Susan SaintJames,1946
nm9428573,S.Z. Sakall,1884
nm9428574,Harold Sakata,1920
nm9428575,Theresa Saldana,
nm9428576,Charles Sale,1885
nm9428577,P.J. Sales,
nm9428578,Soupy Sales,1926
nm9428579,Peter Sallis,1921
nm9428580,Albert Salmi,1928
nm9428581,Louis Salon,
nm9428582,Jennifer Salt,1944
nm9428583,Renato Salvatori,
nm9428584,Tatania Samoilova,1934
nm9428585,Will Sampson,1935
nm9428586,JoAnne Samuel,
nm9428587,Henry Sanada,
nm9428588,Jaime Sanchez,
nm9428589,Salvatore Sanchez,
nm9428590,Paul Sand,1944
nm9428591,Dominique Sanda,1948
nm9428592,Walter Sande,1906
nm9428593,George Sanders,1906
nm9428594,Scott Sanders,1885
nm9428595,William Sanderson,
nm9428596,Tiny Sandford,1894
nm9428597,Adam Sandler,1966
nm9428598,Steve Sandor,
nm9428599,Diana Sands,1934
nm9428600,Julian Sands,
nm9428601,Tommy Sands,1937
nm9428602,Erskine Sanford,1880
nm9428603,Ralph Sanford,1899
nm9428604,Laura SanGiacomo,1952
nm9428605,Olga SanJuan,1927
nm9428606,Tom Santchi,
nm9428607,Reni Santoni,1939
nm9428608,Joe Santos,
nm9428609,Tom Santschi,1879
nm9428610,Chris Sarandon,1942
nm9428611,Susan Sarandon,1946
nm9428612,Dick Sargent,1937
nm9428613,Michael Sarne,1939
nm9428614,Michael Sarrazin,1940
nm9428615,Jaqueline Sassard,1940
nm9428616,Ann Savage,1921
nm9428617,Fred Savage,1976
nm9428618,John Savage,1953
nm9428619,Vic Savage,
nm9428620,Dany Saval,1940
nm9428621,George Savalas,
nm9428622,Telly Savalas,1924
nm9428623,Tom Savini,
nm9428624,Jimmy Savo,1895
nm9428625,Teresa Ann Savoy,
nm9428626,Joseph Sawyer,1901
nm9428627,Peggy Sawyer,
nm9428628,John Saxon,1935
nm9428629,Greta Scacchi,1960
nm9428630,Gia Scala,1934
nm9428631,Diana Scarwid,
nm9428632,Felice Schacter,
nm9428633,Natalie Schafer,1912
nm9428634,Wendy Schall,
nm9428635,William Schallert,1922
nm9428636,Sabrina Scharf,
nm9428637,Roy Scheider,1934
nm9428638,Catherine Schell,
nm9428639,Maria Schell,1926
nm9428640,Maximilian Schell,1930
nm9428641,Ronnie Schell,
nm9428642,August Schellenberg,
nm9428643,Mary Kate Schellhardt,1979
nm9428644,Rosanna Schiaffino,1939
nm9428645,Ralph Schicha,
nm9428646,Claudia Schiffer,19bb
nm9428647,Joseph Schildkraut,1895
nm9428648,Gus Schilling,1908
nm9428649,Anja Schmidt,
nm9428650,Joseph Schmidt,1906
nm9428651,John Schneider,
nm9428652,Magda Schneider,
nm9428653,Maria Schneider,1952
nm9428654,Romy Schneider,1938
nm9428655,Michael Schoeffling,
nm9428656,Kyra Schon,
nm9428657,Avery Schreiber,
nm9428658,Max Schrek,1879
nm9428659,Rick Schroder,1970
nm9428660,John Schuck,1944
nm9428661,Dwight Schultz,
nm9428662,Reinhold Schunzel,1886
nm9428663,Scott Schwartz,
nm9428664,Maurice Schwarz,1891
nm9428665,Arnold Schwarzenegger,1947
nm9428666,Hanna Schygulla,1943
nm9428667,John Schyck,
nm9428668,Patti Scialfa,
nm9428669,Annbelle Sciorra,
nm9428670,Paul Scofield,1922
nm9428671,Edith Scon,
nm9428672,Zvee Scooler,
nm9428673,Martin Scorsese,
nm9428674,Campbell Scott,
nm9428675,David Scott,
nm9428676,Donovan Scott,
nm9428677,George C. Scott,1926
nm9428678,Gordon Scott,1927
nm9428679,Hazel Scott,1920
nm9428680,Jane Scott,
nm9428681,Janette Scott,1938
nm9428682,Kathryn Leigh Scott,1947
nm9428683,Ken Scott,
nm9428684,Lizabeth Scott,1922
nm9428685,Margaretta Scott,1912
nm9428686,Martha Scott,1914
nm9428687,Mary Scott,
nm9428688,Pippa Scott,1935
nm9428689,Randolph Scott,1903
nm9428690,Terry Scott,1927
nm9428691,Zachary Scott,1914
nm9428692,Vito Scotti,
nm9428693,Scraps,1914
nm9428694,Alexander Scourby,1913
nm9428695,Linda Scruggs,
nm9428696,Steven Seagal,1952
nm9428697,Barbara Seagull,1948
nm9428698,Franklyn Seales,
nm9428699,Jackie Searle,1920
nm9428700,Heather Sears,1935
nm9428701,Victor Seastrom,1879
nm9428702,James Seay,
nm9428703,Josef Sebanek,
nm9428704,Jean Seberg,1938
nm9428705,Harry Secombe,1921
nm9428706,George Segal,1934
nm9428707,Vivienne Segal,1897
nm9428708,Pierre Segui,
nm9428709,Emmanuelle Seigner,1967
nm9428710,Johnny Sekka,
nm9428711,David Selby,1941
nm9428712,Elizabeth Sellars,1923
nm9428713,Tom Selleck,
nm9428714,Peter Sellers,1925
nm9428715,Morton Selten,1860
nm9428716,Milton Selzer,
nm9428717,Larry Semon,1889
nm9428718,Kent Senatore,
nm9428719,Joe Seneca,
nm9428720,Massimo Serato,1917
nm9428721,Assumpta Serna,
nm9428722,Jacques Sernas,1925
nm9428723,Julieta Serrano,
nm9428724,Christopher Serrone,1976
nm9428725,Jean Servais,1910
nm9428726,Almira Sessions,1888
nm9428727,Sir Bruce Seton,1909
nm9428728,Pilar Seurat,
nm9428729,George Sewell,1924
nm9428730,Athene Seyler,1889
nm9428731,Anne Seymour,1909
nm9428732,Dan Seymour,1915
nm9428733,Jane Seymour,1951
nm9428734,Ralph Seymour,
nm9428735,Delphine Seyrig,1932
nm9428736,Kamran Shah,
nm9428737,ShabbaDoo,
nm9428738,Glen Shadix,
nm9428739,Wallace Shaen,
nm9428740,Paul Shaffer,
nm9428741,Tupac Shakur,1971
nm9428742,Tony Shalhoub,19bb
nm9428743,Harry Shannon,1890
nm9428744,Ken Shapiro,
nm9428745,Omar Sharif,1932
nm9428746,Ray Sharkey,1952
nm9428747,Anthony Sharp,
nm9428748,Albert Sharpe,
nm9428749,Cornelia Sharpe,
nm9428750,William Shatner,1931
nm9428751,Mickey Shaughnessy,1920
nm9428752,Helen Shaver,
nm9428753,Reta Shaw,1912
nm9428754,Robert Shaw,1927
nm9428755,Sebastian Shaw,1905
nm9428756,Stan Shaw,
nm9428757,Susan Shaw,1929
nm9428758,Susan Damante Shaw,
nm9428759,Victoria Shaw,1935
nm9428760,Wini Shaw,1899
nm9428761,Joan Shawlee,1929
nm9428762,Dick Shawn,1928
nm9428763,Wallace Shawn,
nm9428764,Robert Shayne,1910
nm9428765,Tamara Shayne,1897
nm9428766,John Shea,
nm9428767,Al Shean,1868
nm9428768,Harry Shearer,
nm9428769,Moira Shearer,1926
nm9428770,Norma Shearer,1900
nm9428771,Alice Sheedy,
nm9428772,Charlie Sheen,
nm9428773,Martin Sheen,1940
nm9428774,Johnny Sheffield,1931
nm9428775,Reginald Sheffield,1901
nm9428776,Gene Sheldon,1909
nm9428777,Barbara Shelley,1933
nm9428778,John Shelton,1917
nm9428779,Joy Shelton,1922
nm9428780,Susan Shentall,1934
nm9428781,Sam Shepard,1943
nm9428782,Cybill Shepherd,1949
nm9428783,Elizabeth Shepherd,
nm9428784,Michael Shepley,1907
nm9428785,Paula Sheppard,
nm9428786,John Shepperd,1907
nm9428787,Ann Sheridan,1915
nm9428788,Dinah Sheridan,1920
nm9428789,Margaret Sheridan,
nm9428790,Lowell Sherman,1885
nm9428791,Madeleine Sherwood,1926
nm9428792,Vladek Sheybal,1928
nm9428793,Arthur Shields,1895
nm9428794,Brooke Shields,1965
nm9428795,James Shigeta,1933
nm9428796,Joseph Shiloal,
nm9428797,Yoko Shimada,
nm9428798,Joanna Shimkus,1943
nm9428799,Yuki Shimoda,1924
nm9428800,Takashi Shimura,1905
nm9428801,Bill Shine,1911
nm9428802,Ronald Shiner,1903
nm9428803,Sue Shiomi,
nm9428804,Yumi Shirakawa,
nm9428805,Talia Shire,1947
nm9428806,Anne Shirley,1918
nm9428807,Anne Shoemaker,1891
nm9428808,Dan Shor,
nm9428809,Dinah Shore,1917
nm9428810,Dorothy Short,
nm9428811,Martin Short,1950
nm9428812,Winifred Shotter,1904
nm9428813,Robert Show,
nm9428814,Max Showalter,1904
nm9428815,Ricky Shroder,
nm9428816,Richard B. Shull,
nm9428817,Elizabeth Shue,1963
nm9428818,Mort Shuman,
nm9428819,Sabrina Siami,
nm9428820,Basil Sidney,
nm9428821,George Sidney,1878
nm9428822,Sylvia Sidney,1910
nm9428823,Gregory Sierra,
nm9428824,Simone Signoret,1921
nm9428825,Cynthia Sikes,
nm9428826,James B. Sikking,
nm9428827,Milton Sills,1882
nm9428828,Henry Silva,1928
nm9428829,Trididad Silva,
nm9428830,Silvain,
nm9428831,Cyndi Silver,
nm9428832,Joan Micklin Silver,1935
nm9428833,Joe Silver,
nm9428834,Ron Silver,1946
nm9428835,Frank Silvera,1914
nm9428836,Jay Silverheels,1919
nm9428837,Phil Silvers,1912
nm9428838,Alistair Sim,1900
nm9428839,Gerald Sim,1925
nm9428840,Sheila Sim,1922
nm9428841,Vasek Simek,1928
nm9428842,Arlene Simmons,
nm9428843,Jean Simmons,1929
nm9428844,Michel Simon,1895
nm9428845,Paul Simon,1942
nm9428846,Simone Simon,1910
nm9428847,Ivan Simpson,1875
nm9428848,O.J. Simpson,1947
nm9428849,Peggy Simpson,
nm9428850,Russel Simpson,1878
nm9428851,Joan Sims,1930
nm9428852,Frank Sinatra,1915
nm9428853,Nancy Sinatra,1940
nm9428854,Gordon John Sinclair,
nm9428855,Hugh Sinclair,1903
nm9428856,Donald Sinden,1923
nm9428857,Campbell Singer,1909
nm9428858,Lori Singer,
nm9428859,Marc Singer,
nm9428860,Steve Singer,
nm9428861,Penny Singleton,
nm9428862,Joseph Sirola,
nm9428863,Lilia Skala,
nm9428864,Hal Skelly,1891
nm9428865,Red Skelton,1910
nm9428866,Tom Skerritt,1933
nm9428867,Cornelia Otis Skinner,1901
nm9428868,Otis Skinner,1858
nm9428869,Alison Skipworth,1875
nm9428870,Helgi Skulason,
nm9428871,Olga Slade,
nm9428872,Richard B. Skull,
nm9428873,Jeremy Slate,1925
nm9428874,Christian Slater,1969
nm9428875,Helen Slater,
nm9428876,John Slater,1916
nm9428877,Richard X. Slattery,
nm9428878,Tod Slaughter,1885
nm9428879,Walter Slezak,1902
nm9428880,Hana Slikova,
nm9428881,Everett Sloane,1909
nm9428882,Olive Sloane,1896
nm9428883,Marya Small,
nm9428884,Alexis Smith,1921
nm9428885,Art Smith,1899
nm9428886,Brooke Smith,1968
nm9428887,Bubba Smith,
nm9428888,C.Aubrey Smith,1863
nm9428889,Charles Smith,1920
nm9428890,Charles Martin Smith,
nm9428891,Constance Smith,1929
nm9428892,Cyril Smith,1892
nm9428893,Jaclyn Smith,
nm9428894,John Smith,1931
nm9428895,Kate Smith,
nm9428896,Kent Smith,1907
nm9428897,Lane Smith,
nm9428898,Lois Smith,1930
nm9428899,Maggie Smith,1934
nm9428900,Mel Smith,
nm9428901,Paul Smith,
nm9428902,Rainbeaux Smith,
nm9428903,Rex Smith,
nm9428904,Roger Smith,1932
nm9428905,Innokenti Smoktunovsky,1925
nm9428906,Terri Susan Smith,
nm9428907,William Smith,
nm9428908,Sonja Smits,
nm9428909,Tom Smothers,1937
nm9428910,Wesley Snipes,
nm9428911,Carrie Snodgrass,1946
nm9428912,Jimmy `The Greek' Snyder,
nm9428913,Park Jong Sod,
nm9428914,Abraham Sofaer,1896
nm9428915,Sojin,
nm9428916,Vladimir Sokoloff,1889
nm9428917,P.J. Soles,
nm9428918,Ewen Solon,1923
nm9428919,Andrew Solt,
nm9428920,Suzanne Somers,1946
nm9428921,Julie Sommars,
nm9428922,Elke Sommer,1940
nm9428923,Josef Sommer,1930
nm9428924,Gale Sondergaard,1899
nm9428925,Paul Sonkkila,
nm9428926,Jack Soo,1916
nm9428927,Alberto Sordi,1919
nm9428928,Jean Sorel,1934
nm9428929,Louise Sorel,1944
nm9428930,Linda Sorenson,
nm9428931,Paul Sorvino,1939
nm9428932,Ann Sothern,1909
nm9428933,Talisa Soto,
nm9428934,David Soul,1943
nm9428935,Ann Southern,
nm9428936,Catherine Spaak,1945
nm9428937,Arthur Space,1908
nm9428938,Sissy Spacek,1950
nm9428939,Merrie Spaeth,
nm9428940,Fay Spain,
nm9428941,Vincent Spano,
nm9428942,Ned Sparks,1883
nm9428943,Camilla Sparv,1943
nm9428944,Hazel Spears,
nm9428945,Bruce Spence,
nm9428946,Bud Spencer,1929
nm9428947,George Spencer,
nm9428948,Jeremy Spenser,1937
nm9428949,Posh Spice,19bb
nm9428950,David Spielberg,
nm9428951,Joe Spinell,
nm9428952,Victor Spinetti,1932
nm9428953,The Loving Spoonful,n.a.
nm9428954,G.D. Spradlin,
nm9428955,Rick Springfield,
nm9428956,Ronald Squire,1886
nm9428957,Robert Stack,1919
nm9428958,James Stacy,
nm9428959,Frederick Stafford,1928
nm9428960,Richard Stahl,
nm9428961,Philip Stainton,1908
nm9428962,Sylvester Stallone,1946
nm9428963,James Staley,
nm9428964,Terence Stamp,1940
nm9428965,Enid StampTaylor,1904
nm9428966,Lionel Stander,1908
nm9428967,Guy Standing,1873
nm9428968,John Standing,1934
nm9428969,Michael StAngel,
nm9428970,Jiri Stanislav,
nm9428971,Forrest Stanley,
nm9428972,Kim Stanley,1921
nm9428973,Lora Stanley,
nm9428974,Frank Stanmore,
nm9428975,Harry Dean Stanton,1926
nm9428976,Barbara Stanwyck,1907
nm9428977,Jean Stapleton,1923
nm9428978,Maureen Stapleton,1925
nm9428979,Graham Stark,1922
nm9428980,Koo Stark,
nm9428981,Pauline Starke,1901
nm9428982,Kay Starr,
nm9428983,Ringo Starr,
nm9428984,Charles Starrett,1904
nm9428985,Valerie Starrett,
nm9428986,Imaelda Staunton,
nm9428987,Alison Steadman,
nm9428988,Anthony Steel,1920
nm9428989,Barbara Steele,1938
nm9428990,Bob Steele,1907
nm9428991,Tommy Steele,1936
nm9428992,Mary Steenburgen,1952
nm9428993,Simonetta Stefanelli,
nm9428994,Rod Steiger,1925
nm9428995,David Steinberg,
nm9428996,John Steiner,
nm9428997,Albert Steinruck,
nm9428998,Carolyn Steller,
nm9428999,Anna Sten,1908
nm9429000,Sting,
nm9429001,Karel Stepanek,1899
nm9429002,Susan Stephen,1931
nm9429003,Ann Stephens,1931
nm9429004,Harvey Stephens,
nm9429005,Harvey Stephens,1970
nm9429006,Martin Stephens,1949
nm9429007,Pamela Stephens,
nm9429008,Robert Stephens,1931
nm9429009,Henry Stephenson,1871
nm9429010,James Stephenson,1888
nm9429011,Pamela Stephenson,1951
nm9429012,Ilse Steppat,1917
nm9429013,Ford Sterling,1883
nm9429014,Jan Sterling,1923
nm9429015,Linda Sterling,
nm9429016,Robert Sterling,1917
nm9429017,Tisa Sterling,
nm9429018,Jimmy Sterman,
nm9429019,Daniel Stern,
nm9429020,Erik Stern,
nm9429021,Tom Stern,
nm9429022,Frances Sternhagen,
nm9429023,Andrew Stevens,1955
nm9429024,Casey Stevens,
nm9429025,Connie Stevens,1938
nm9429026,Craig Stevens,1918
nm9429027,Inger Stevens,1935
nm9429028,K.T. Stevens,1919
nm9429029,Leslie Stevens,1924
nm9429030,Mark Stevens,1916
nm9429031,Morgan Stevens,
nm9429032,Onslow Stevens,1902
nm9429033,Rise Stevens,1913
nm9429034,Robert Stevens,1925
nm9429035,Ronnie Stevens,1925
nm9429036,Stella Stevens,1936
nm9429037,Warren Stevens,1919
nm9429038,Housely Stevenson,1879
nm9429039,MacLean Stevenson,
nm9429040,Alana Stewart,
nm9429041,Alexandra Stewart,1939
nm9429042,Anita Stewart,1895
nm9429043,Athole Stewart,1879
nm9429044,Catherine Mary Stewart,
nm9429045,Charlotte Stewart,
nm9429046,Donald Stewart,
nm9429047,Elaine Stewart,1929
nm9429048,James Stewart,1908
nm9429049,Paul Stewart,1908
nm9429050,Patrick Stewart,
nm9429051,Sandy Stewart,
nm9429052,Sophie Stewart,1909
